bill_id,customer_id,billing_month,amount_due,amount_paid,payment_status,payment_date
BILL013037,CUST0434,2025-09-01,89.99,89.99,Paid,2025-09-07
BILL013038,CUST0434,2025-10-01,89.99,89.99,Paid,2025-10-09
BILL013039,CUST0434,2025-11-01,89.99,89.99,Paid,2025-11-04
BILL013040,CUST0434,2025-12-01,89.99,89.99,Paid,2025-12-03
BILL013041,CUST0434,2026-01-01,99.99,99.99,Paid,2026-01-06
BILL013042,CUST0434,2026-02-01,89.99,89.99,Paid,2026-02-09
BILL013043,CUST0434,2026-03-01,89.99,89.99,Paid,2026-03-04
BILL013044,CUST0434,2026-04-01,89.99,89.99,Paid,2026-04-10
BILL013045,CUST0434,2026-05-01,84.99,84.99,Paid,2026-05-06
BILL013046,CUST0434,2026-06-01,99.99,99.99,Paid,2026-06-02
BILL013047,CUST0435,2023-07-01,50.0,50.0,Paid,2023-07-07
BILL013048,CUST0435,2023-08-01,40.0,40.0,Paid,2023-08-02
BILL013049,CUST0435,2023-09-01,40.0,40.0,Paid,2023-09-07
BILL013050,CUST0435,2023-10-01,40.0,40.0,Paid,2023-10-03
BILL013051,CUST0435,2023-11-01,50.0,50.0,Paid,2023-11-04
BILL013052,CUST0435,2023-12-01,55.0,55.0,Late,2023-12-22
BILL013053,CUST0435,2024-01-01,45.0,45.0,Paid,2024-01-05
BILL013054,CUST0435,2024-02-01,45.0,45.0,Paid,2024-02-11
BILL013055,CUST0435,2024-03-01,45.0,45.0,Paid,2024-03-07
BILL013056,CUST0435,2024-04-01,40.0,40.0,Paid,2024-04-06
BILL013057,CUST0435,2024-05-01,55.0,55.0,Paid,2024-05-05
BILL013058,CUST0435,2024-06-01,45.0,45.0,Paid,2024-06-06
BILL013059,CUST0435,2024-07-01,40.0,40.0,Paid,2024-07-08
BILL013060,CUST0435,2024-08-01,55.0,55.0,Paid,2024-08-11
BILL013061,CUST0435,2024-09-01,50.0,50.0,Paid,2024-09-05
BILL013062,CUST0435,2024-10-01,45.0,45.0,Paid,2024-10-06
BILL013063,CUST0435,2024-11-01,45.0,45.0,Paid,2024-11-05
BILL013064,CUST0435,2024-12-01,40.0,40.0,Paid,2024-12-10
BILL013065,CUST0435,2025-01-01,55.0,55.0,Late,2025-01-22
BILL013066,CUST0435,2025-02-01,45.0,45.0,Paid,2025-02-03
BILL013067,CUST0435,2025-03-01,45.0,45.0,Paid,2025-03-09
BILL013068,CUST0435,2025-04-01,45.0,45.0,Paid,2025-04-06
BILL013069,CUST0435,2025-05-01,45.0,45.0,Paid,2025-05-08
BILL013070,CUST0435,2025-06-01,50.0,50.0,Paid,2025-06-03
BILL013071,CUST0435,2025-07-01,45.0,45.0,Late,2025-07-21
BILL013072,CUST0435,2025-08-01,45.0,45.0,Paid,2025-08-03
BILL013073,CUST0435,2025-09-01,45.0,45.0,Paid,2025-09-04
BILL013074,CUST0435,2025-10-01,45.0,45.0,Paid,2025-10-03
BILL013075,CUST0435,2025-11-01,55.0,55.0,Paid,2025-11-07
BILL013076,CUST0435,2025-12-01,55.0,55.0,Paid,2025-12-11
BILL013077,CUST0435,2026-01-01,45.0,45.0,Paid,2026-01-09
BILL013078,CUST0435,2026-02-01,45.0,45.0,Paid,2026-02-10
BILL013079,CUST0435,2026-03-01,55.0,55.0,Paid,2026-03-10
BILL013080,CUST0435,2026-04-01,45.0,45.0,Paid,2026-04-11
BILL013081,CUST0435,2026-05-01,45.0,45.0,Paid,2026-05-04
BILL013082,CUST0435,2026-06-01,40.0,40.0,Paid,2026-06-05
BILL013083,CUST0436,2025-06-01,144.99,144.99,Paid,2025-06-09
BILL013084,CUST0436,2025-07-01,154.99,154.99,Paid,2025-07-11
BILL013085,CUST0436,2025-08-01,149.99,149.99,Paid,2025-08-10
BILL013086,CUST0436,2025-09-01,159.99,159.99,Paid,2025-09-05
BILL013087,CUST0436,2025-10-01,149.99,149.99,Paid,2025-10-03
BILL013088,CUST0436,2025-11-01,154.99,154.99,Paid,2025-11-03
BILL013089,CUST0436,2025-12-01,149.99,149.99,Paid,2025-12-10
BILL013090,CUST0436,2026-01-01,149.99,149.99,Late,2026-01-26
BILL013091,CUST0436,2026-02-01,154.99,154.99,Late,2026-02-26
BILL013092,CUST0436,2026-03-01,149.99,149.99,Paid,2026-03-08
BILL013093,CUST0436,2026-04-01,154.99,154.99,Paid,2026-04-11
BILL013094,CUST0436,2026-05-01,149.99,149.99,Paid,2026-05-05
BILL013095,CUST0436,2026-06-01,159.99,159.99,Paid,2026-06-11
BILL013096,CUST0437,2023-07-01,244.98,244.98,Paid,2023-07-11
BILL013097,CUST0437,2023-08-01,239.98,239.98,Paid,2023-08-06
BILL013098,CUST0437,2023-09-01,249.98,249.98,Paid,2023-09-03
BILL013099,CUST0437,2023-10-01,244.98,244.98,Paid,2023-10-07
BILL013100,CUST0437,2023-11-01,239.98,239.98,Paid,2023-11-09
BILL013101,CUST0437,2023-12-01,244.98,244.98,Paid,2023-12-04
BILL013102,CUST0437,2024-01-01,244.98,100.95,Partial,2024-01-19
BILL013103,CUST0437,2024-02-01,249.98,249.98,Paid,2024-02-11
BILL013104,CUST0437,2024-03-01,239.98,239.98,Paid,2024-03-05
BILL013105,CUST0437,2024-04-01,244.98,244.98,Paid,2024-04-09
BILL013106,CUST0437,2024-05-01,244.98,244.98,Paid,2024-05-06
BILL013107,CUST0437,2024-06-01,249.98,249.98,Paid,2024-06-04
BILL013108,CUST0437,2024-07-01,254.98,254.98,Paid,2024-07-08
BILL013109,CUST0437,2024-08-01,244.98,244.98,Paid,2024-08-02
BILL013110,CUST0437,2024-09-01,254.98,254.98,Paid,2024-09-04
BILL013111,CUST0437,2024-10-01,244.98,244.98,Paid,2024-10-03
BILL013112,CUST0437,2024-11-01,244.98,244.98,Paid,2024-11-09
BILL013113,CUST0437,2024-12-01,244.98,244.98,Paid,2024-12-03
BILL013114,CUST0437,2025-01-01,244.98,244.98,Paid,2025-01-02
BILL013115,CUST0437,2025-02-01,244.98,244.98,Paid,2025-02-05
BILL013116,CUST0437,2025-03-01,239.98,239.98,Late,2025-03-18
BILL013117,CUST0437,2025-04-01,254.98,254.98,Paid,2025-04-03
BILL013118,CUST0437,2025-05-01,249.98,249.98,Paid,2025-05-04
BILL013119,CUST0437,2025-06-01,254.98,254.98,Paid,2025-06-03
BILL013120,CUST0437,2025-07-01,244.98,244.98,Paid,2025-07-05
BILL013121,CUST0437,2025-08-01,254.98,254.98,Paid,2025-08-10
BILL013122,CUST0437,2025-09-01,254.98,254.98,Paid,2025-09-09
BILL013123,CUST0437,2025-10-01,254.98,254.98,Paid,2025-10-07
BILL013124,CUST0437,2025-11-01,254.98,254.98,Paid,2025-11-04
BILL013125,CUST0437,2025-12-01,239.98,239.98,Paid,2025-12-03
BILL013126,CUST0437,2026-01-01,249.98,249.98,Late,2026-01-23
BILL013127,CUST0437,2026-02-01,249.98,249.98,Paid,2026-02-02
BILL013128,CUST0437,2026-03-01,244.98,244.98,Paid,2026-03-06
BILL013129,CUST0437,2026-04-01,254.98,254.98,Paid,2026-04-07
BILL013130,CUST0437,2026-05-01,239.98,239.98,Paid,2026-05-03
BILL013131,CUST0437,2026-06-01,249.98,249.98,Late,2026-06-29
BILL013132,CUST0438,2023-07-01,64.99,64.99,Paid,2023-07-09
BILL013133,CUST0438,2023-08-01,69.99,69.99,Paid,2023-08-05
BILL013134,CUST0438,2023-09-01,64.99,64.99,Paid,2023-09-06
BILL013135,CUST0438,2023-10-01,64.99,64.99,Paid,2023-10-05
BILL013136,CUST0438,2023-11-01,59.99,59.99,Paid,2023-11-02
BILL013137,CUST0438,2023-12-01,64.99,64.99,Paid,2023-12-03
BILL013138,CUST0438,2024-01-01,64.99,64.99,Paid,2024-01-04
BILL013139,CUST0438,2024-02-01,59.99,59.99,Paid,2024-02-11
BILL013140,CUST0438,2024-03-01,64.99,64.99,Paid,2024-03-03
BILL013141,CUST0438,2024-04-01,59.99,59.99,Paid,2024-04-04
BILL013142,CUST0438,2024-05-01,64.99,64.99,Paid,2024-05-03
BILL013143,CUST0438,2024-06-01,64.99,64.99,Paid,2024-06-07
BILL013144,CUST0438,2024-07-01,64.99,64.99,Paid,2024-07-05
BILL013145,CUST0438,2024-08-01,74.99,74.99,Paid,2024-08-09
BILL013146,CUST0438,2024-09-01,69.99,69.99,Paid,2024-09-07
BILL013147,CUST0438,2024-10-01,69.99,69.99,Paid,2024-10-11
BILL013148,CUST0438,2024-11-01,59.99,59.99,Paid,2024-11-09
BILL013149,CUST0438,2024-12-01,64.99,64.99,Paid,2024-12-10
BILL013150,CUST0438,2025-01-01,64.99,64.99,Paid,2025-01-08
BILL013151,CUST0438,2025-02-01,74.99,74.99,Paid,2025-02-10
BILL013152,CUST0438,2025-03-01,64.99,64.99,Paid,2025-03-11
BILL013153,CUST0438,2025-04-01,64.99,64.99,Paid,2025-04-11
BILL013154,CUST0438,2025-05-01,69.99,69.99,Paid,2025-05-09
BILL013155,CUST0438,2025-06-01,64.99,64.99,Paid,2025-06-03
BILL013156,CUST0438,2025-07-01,74.99,74.99,Paid,2025-07-02
BILL013157,CUST0438,2025-08-01,59.99,59.99,Late,2025-08-27
BILL013158,CUST0438,2025-09-01,64.99,64.99,Paid,2025-09-11
BILL013159,CUST0438,2025-10-01,69.99,69.99,Paid,2025-10-10
BILL013160,CUST0438,2025-11-01,64.99,64.99,Paid,2025-11-03
BILL013161,CUST0438,2025-12-01,69.99,69.99,Paid,2025-12-08
BILL013162,CUST0438,2026-01-01,64.99,64.99,Paid,2026-01-06
BILL013163,CUST0438,2026-02-01,59.99,59.99,Paid,2026-02-09
BILL013164,CUST0438,2026-03-01,69.99,69.99,Paid,2026-03-11
BILL013165,CUST0438,2026-04-01,59.99,59.99,Paid,2026-04-07
BILL013166,CUST0438,2026-05-01,69.99,69.99,Paid,2026-05-09
BILL013167,CUST0438,2026-06-01,64.99,64.99,Paid,2026-06-04
BILL013168,CUST0439,2023-07-01,154.98,154.98,Paid,2023-07-09
BILL013169,CUST0439,2023-08-01,164.98,164.98,Paid,2023-08-02
BILL013170,CUST0439,2023-09-01,154.98,154.98,Paid,2023-09-04
BILL013171,CUST0439,2023-10-01,164.98,164.98,Paid,2023-10-11
BILL013172,CUST0439,2023-11-01,159.98,159.98,Paid,2023-11-05
BILL013173,CUST0439,2023-12-01,159.98,159.98,Paid,2023-12-10
BILL013174,CUST0439,2024-01-01,169.98,169.98,Paid,2024-01-02
BILL013175,CUST0439,2024-02-01,164.98,164.98,Paid,2024-02-10
BILL013176,CUST0439,2024-03-01,159.98,159.98,Paid,2024-03-02
BILL013177,CUST0439,2024-04-01,159.98,159.98,Paid,2024-04-04
BILL013178,CUST0439,2024-05-01,169.98,169.98,Paid,2024-05-07
BILL013179,CUST0439,2024-06-01,159.98,159.98,Late,2024-06-28
BILL013180,CUST0439,2024-07-01,159.98,159.98,Paid,2024-07-07
BILL013181,CUST0439,2024-08-01,159.98,159.98,Paid,2024-08-02
BILL013182,CUST0439,2024-09-01,159.98,159.98,Paid,2024-09-07
BILL013183,CUST0439,2024-10-01,159.98,159.98,Paid,2024-10-04
BILL013184,CUST0439,2024-11-01,159.98,159.98,Paid,2024-11-09
BILL013185,CUST0439,2024-12-01,159.98,159.98,Paid,2024-12-06
BILL013186,CUST0439,2025-01-01,159.98,159.98,Paid,2025-01-07
BILL013187,CUST0439,2025-02-01,159.98,159.98,Paid,2025-02-07
BILL013188,CUST0439,2025-03-01,159.98,159.98,Paid,2025-03-02
BILL013189,CUST0439,2025-04-01,169.98,169.98,Paid,2025-04-02
BILL013190,CUST0439,2025-05-01,159.98,159.98,Paid,2025-05-08
BILL013191,CUST0439,2025-06-01,159.98,159.98,Paid,2025-06-06
BILL013192,CUST0439,2025-07-01,154.98,154.98,Paid,2025-07-04
BILL013193,CUST0439,2025-08-01,169.98,169.98,Paid,2025-08-05
BILL013194,CUST0439,2025-09-01,169.98,169.98,Paid,2025-09-07
BILL013195,CUST0439,2025-10-01,159.98,159.98,Paid,2025-10-02
BILL013196,CUST0439,2025-11-01,159.98,159.98,Paid,2025-11-07
BILL013197,CUST0439,2025-12-01,159.98,159.98,Late,2025-12-19
BILL013198,CUST0439,2026-01-01,159.98,159.98,Paid,2026-01-09
BILL013199,CUST0439,2026-02-01,169.98,169.98,Paid,2026-02-03
BILL013200,CUST0439,2026-03-01,159.98,159.98,Paid,2026-03-08
BILL013201,CUST0439,2026-04-01,164.98,164.98,Late,2026-04-17
BILL013202,CUST0439,2026-05-01,159.98,159.98,Paid,2026-05-10
BILL013203,CUST0439,2026-06-01,159.98,159.98,Paid,2026-06-02
BILL013204,CUST0440,2023-07-01,64.99,64.99,Paid,2023-07-07
BILL013205,CUST0440,2023-08-01,64.99,64.99,Paid,2023-08-04
BILL013206,CUST0440,2023-09-01,69.99,69.99,Paid,2023-09-11
BILL013207,CUST0440,2023-10-01,59.99,59.99,Paid,2023-10-11
BILL013208,CUST0440,2023-11-01,64.99,64.99,Paid,2023-11-11
BILL013209,CUST0440,2023-12-01,74.99,74.99,Paid,2023-12-02
BILL013210,CUST0440,2024-01-01,64.99,64.99,Paid,2024-01-02
BILL013211,CUST0440,2024-02-01,59.99,59.99,Paid,2024-02-02
BILL013212,CUST0440,2024-03-01,74.99,74.99,Paid,2024-03-11
BILL013213,CUST0440,2024-04-01,74.99,74.99,Paid,2024-04-02
BILL013214,CUST0440,2024-05-01,69.99,69.99,Paid,2024-05-05
BILL013215,CUST0440,2024-06-01,74.99,74.99,Paid,2024-06-02
BILL013216,CUST0440,2024-07-01,64.99,64.99,Paid,2024-07-11
BILL013217,CUST0440,2024-08-01,64.99,64.99,Paid,2024-08-07
BILL013218,CUST0440,2024-09-01,69.99,69.99,Paid,2024-09-02
BILL013219,CUST0440,2024-10-01,64.99,64.99,Paid,2024-10-07
BILL013220,CUST0440,2024-11-01,59.99,59.99,Paid,2024-11-06
BILL013221,CUST0440,2024-12-01,64.99,64.99,Late,2024-12-24
BILL013222,CUST0440,2025-01-01,64.99,64.99,Paid,2025-01-11
BILL013223,CUST0440,2025-02-01,64.99,64.99,Paid,2025-02-06
BILL013224,CUST0440,2025-03-01,59.99,59.99,Paid,2025-03-07
BILL013225,CUST0440,2025-04-01,59.99,59.99,Paid,2025-04-07
BILL013226,CUST0440,2025-05-01,74.99,74.99,Paid,2025-05-04
BILL013227,CUST0440,2025-06-01,59.99,59.99,Paid,2025-06-03
BILL013228,CUST0440,2025-07-01,64.99,64.99,Paid,2025-07-05
BILL013229,CUST0440,2025-08-01,64.99,64.99,Paid,2025-08-06
BILL013230,CUST0440,2025-09-01,69.99,69.99,Late,2025-09-18
BILL013231,CUST0440,2025-10-01,59.99,59.99,Paid,2025-10-06
BILL013232,CUST0440,2025-11-01,59.99,59.99,Paid,2025-11-05
BILL013233,CUST0440,2025-12-01,74.99,74.99,Late,2025-12-21
BILL013234,CUST0440,2026-01-01,69.99,69.99,Paid,2026-01-04
BILL013235,CUST0440,2026-02-01,64.99,64.99,Paid,2026-02-10
BILL013236,CUST0440,2026-03-01,69.99,69.99,Paid,2026-03-09
BILL013237,CUST0440,2026-04-01,64.99,64.99,Paid,2026-04-04
BILL013238,CUST0440,2026-05-01,59.99,59.99,Paid,2026-05-04
BILL013239,CUST0440,2026-06-01,64.99,64.99,Paid,2026-06-11
BILL013240,CUST0441,2023-07-01,45.0,45.0,Paid,2023-07-03
BILL013241,CUST0441,2023-08-01,45.0,45.0,Paid,2023-08-06
BILL013242,CUST0441,2023-09-01,45.0,45.0,Paid,2023-09-05
BILL013243,CUST0441,2023-10-01,40.0,40.0,Paid,2023-10-02
BILL013244,CUST0441,2023-11-01,45.0,45.0,Late,2023-11-29
BILL013245,CUST0441,2023-12-01,50.0,50.0,Paid,2023-12-07
BILL013246,CUST0441,2024-01-01,50.0,50.0,Paid,2024-01-10
BILL013247,CUST0441,2024-02-01,45.0,45.0,Paid,2024-02-04
BILL013248,CUST0441,2024-03-01,45.0,45.0,Paid,2024-03-08
BILL013249,CUST0441,2024-04-01,55.0,55.0,Paid,2024-04-04
BILL013250,CUST0441,2024-05-01,40.0,40.0,Paid,2024-05-07
BILL013251,CUST0441,2024-06-01,40.0,40.0,Paid,2024-06-10
BILL013252,CUST0441,2024-07-01,40.0,40.0,Paid,2024-07-11
BILL013253,CUST0441,2024-08-01,55.0,55.0,Paid,2024-08-11
BILL013254,CUST0441,2024-09-01,55.0,55.0,Paid,2024-09-08
BILL013255,CUST0441,2024-10-01,45.0,45.0,Paid,2024-10-07
BILL013256,CUST0441,2024-11-01,40.0,40.0,Paid,2024-11-10
BILL013257,CUST0441,2024-12-01,45.0,45.0,Paid,2024-12-04
BILL013258,CUST0441,2025-01-01,45.0,45.0,Paid,2025-01-11
BILL013259,CUST0441,2025-02-01,50.0,50.0,Paid,2025-02-09
BILL013260,CUST0441,2025-03-01,45.0,45.0,Paid,2025-03-08
BILL013261,CUST0441,2025-04-01,40.0,40.0,Paid,2025-04-05
BILL013262,CUST0441,2025-05-01,55.0,55.0,Paid,2025-05-05
BILL013263,CUST0441,2025-06-01,55.0,55.0,Paid,2025-06-02
BILL013264,CUST0441,2025-07-01,45.0,45.0,Paid,2025-07-03
BILL013265,CUST0441,2025-08-01,50.0,50.0,Paid,2025-08-06
BILL013266,CUST0441,2025-09-01,50.0,50.0,Paid,2025-09-07
BILL013267,CUST0441,2025-10-01,45.0,45.0,Paid,2025-10-02
BILL013268,CUST0441,2025-11-01,55.0,55.0,Paid,2025-11-04
BILL013269,CUST0441,2025-12-01,45.0,45.0,Paid,2025-12-05
BILL013270,CUST0441,2026-01-01,55.0,55.0,Paid,2026-01-08
BILL013271,CUST0441,2026-02-01,50.0,50.0,Late,2026-02-21
BILL013272,CUST0441,2026-03-01,50.0,50.0,Paid,2026-03-03
BILL013273,CUST0441,2026-04-01,50.0,50.0,Paid,2026-04-04
BILL013274,CUST0441,2026-05-01,45.0,45.0,Paid,2026-05-06
BILL013275,CUST0441,2026-06-01,50.0,50.0,Paid,2026-06-08
BILL013276,CUST0442,2023-07-01,129.99,129.99,Paid,2023-07-03
BILL013277,CUST0442,2023-08-01,139.99,139.99,Paid,2023-08-07
BILL013278,CUST0442,2023-09-01,134.99,134.99,Paid,2023-09-08
BILL013279,CUST0442,2023-10-01,144.99,144.99,Paid,2023-10-05
BILL013280,CUST0442,2023-11-01,144.99,144.99,Paid,2023-11-08
BILL013281,CUST0442,2023-12-01,134.99,134.99,Paid,2023-12-03
BILL013282,CUST0442,2024-01-01,139.99,139.99,Paid,2024-01-10
BILL013283,CUST0442,2024-02-01,139.99,139.99,Paid,2024-02-11
BILL013284,CUST0442,2024-03-01,134.99,134.99,Late,2024-03-24
BILL013285,CUST0442,2024-04-01,134.99,134.99,Paid,2024-04-10
BILL013286,CUST0442,2024-05-01,134.99,134.99,Paid,2024-05-08
BILL013287,CUST0442,2024-06-01,134.99,134.99,Paid,2024-06-09
BILL013288,CUST0442,2024-07-01,129.99,129.99,Paid,2024-07-11
BILL013289,CUST0442,2024-08-01,134.99,134.99,Paid,2024-08-08
BILL013290,CUST0442,2024-09-01,134.99,134.99,Paid,2024-09-07
BILL013291,CUST0442,2024-10-01,134.99,134.99,Paid,2024-10-07
BILL013292,CUST0442,2024-11-01,144.99,144.99,Paid,2024-11-06
BILL013293,CUST0442,2024-12-01,134.99,134.99,Paid,2024-12-08
BILL013294,CUST0442,2025-01-01,139.99,139.99,Paid,2025-01-06
BILL013295,CUST0442,2025-02-01,129.99,129.99,Late,2025-03-01
BILL013296,CUST0442,2025-03-01,139.99,139.99,Paid,2025-03-11
BILL013297,CUST0442,2025-04-01,134.99,134.99,Paid,2025-04-04
BILL013298,CUST0442,2025-05-01,139.99,139.99,Paid,2025-05-02
BILL013299,CUST0442,2025-06-01,144.99,144.99,Paid,2025-06-09
BILL013300,CUST0442,2025-07-01,134.99,134.99,Paid,2025-07-06
BILL013301,CUST0442,2025-08-01,129.99,129.99,Paid,2025-08-09
BILL013302,CUST0442,2025-09-01,129.99,129.99,Paid,2025-09-07
BILL013303,CUST0442,2025-10-01,144.99,144.99,Paid,2025-10-11
BILL013304,CUST0442,2025-11-01,139.99,139.99,Paid,2025-11-02
BILL013305,CUST0442,2025-12-01,134.99,134.99,Paid,2025-12-04
BILL013306,CUST0442,2026-01-01,134.99,134.99,Paid,2026-01-09
BILL013307,CUST0442,2026-02-01,134.99,134.99,Late,2026-02-25
BILL013308,CUST0442,2026-03-01,134.99,134.99,Paid,2026-03-06
BILL013309,CUST0442,2026-04-01,134.99,134.99,Paid,2026-04-08
BILL013310,CUST0442,2026-05-01,129.99,129.99,Paid,2026-05-02
BILL013311,CUST0442,2026-06-01,129.99,129.99,Paid,2026-06-03
BILL013312,CUST0443,2023-07-01,294.97,294.97,Paid,2023-07-07
BILL013313,CUST0443,2023-08-01,284.97,284.97,Paid,2023-08-10
BILL013314,CUST0443,2023-09-01,284.97,284.97,Paid,2023-09-10
BILL013315,CUST0443,2023-10-01,284.97,284.97,Paid,2023-10-11
BILL013316,CUST0443,2023-11-01,294.97,144.41,Partial,2023-11-09
BILL013317,CUST0443,2023-12-01,284.97,284.97,Paid,2023-12-02
BILL013318,CUST0443,2024-01-01,284.97,284.97,Paid,2024-01-04
BILL013319,CUST0443,2024-02-01,289.97,289.97,Late,2024-02-25
BILL013320,CUST0443,2024-03-01,284.97,284.97,Paid,2024-03-08
BILL013321,CUST0443,2024-04-01,284.97,284.97,Paid,2024-04-04
BILL013322,CUST0443,2024-05-01,284.97,284.97,Late,2024-05-28
BILL013323,CUST0443,2024-06-01,294.97,294.97,Paid,2024-06-02
BILL013324,CUST0443,2024-07-01,284.97,284.97,Paid,2024-07-11
BILL013325,CUST0443,2024-08-01,284.97,284.97,Paid,2024-08-07
BILL013326,CUST0443,2024-09-01,284.97,284.97,Paid,2024-09-08
BILL013327,CUST0443,2024-10-01,284.97,284.97,Paid,2024-10-03
BILL013328,CUST0443,2024-11-01,284.97,284.97,Paid,2024-11-03
BILL013329,CUST0443,2024-12-01,284.97,284.97,Paid,2024-12-06
BILL013330,CUST0443,2025-01-01,279.97,279.97,Paid,2025-01-09
BILL013331,CUST0443,2025-02-01,289.97,289.97,Paid,2025-02-03
BILL013332,CUST0443,2025-03-01,289.97,289.97,Paid,2025-03-02
BILL013333,CUST0443,2025-04-01,289.97,289.97,Paid,2025-04-05
BILL013334,CUST0443,2025-05-01,284.97,284.97,Late,2025-05-18
BILL013335,CUST0443,2025-06-01,294.97,294.97,Paid,2025-06-06
BILL013336,CUST0443,2025-07-01,289.97,289.97,Paid,2025-07-04
BILL013337,CUST0443,2025-08-01,284.97,284.97,Paid,2025-08-03
BILL013338,CUST0443,2025-09-01,284.97,284.97,Paid,2025-09-11
BILL013339,CUST0443,2025-10-01,284.97,194.76,Partial,2025-10-06
BILL013340,CUST0443,2025-11-01,294.97,109.62,Partial,2025-11-07
BILL013341,CUST0443,2025-12-01,284.97,284.97,Paid,2025-12-08
BILL013342,CUST0443,2026-01-01,279.97,279.97,Paid,2026-01-04
BILL013343,CUST0443,2026-02-01,279.97,279.97,Paid,2026-02-09
BILL013344,CUST0443,2026-03-01,284.97,284.97,Paid,2026-03-07
BILL013345,CUST0443,2026-04-01,294.97,294.97,Late,2026-04-23
BILL013346,CUST0443,2026-05-01,294.97,294.97,Paid,2026-05-03
BILL013347,CUST0443,2026-06-01,284.97,284.97,Paid,2026-06-08
BILL013348,CUST0444,2023-07-01,89.99,89.99,Paid,2023-07-09
BILL013349,CUST0444,2023-08-01,89.99,89.99,Paid,2023-08-11
BILL013350,CUST0444,2023-09-01,84.99,84.99,Late,2023-09-25
BILL013351,CUST0444,2023-10-01,89.99,89.99,Paid,2023-10-04
BILL013352,CUST0444,2023-11-01,94.99,94.99,Paid,2023-11-03
BILL013353,CUST0444,2023-12-01,99.99,99.99,Paid,2023-12-02
BILL013354,CUST0444,2024-01-01,89.99,89.99,Paid,2024-01-09
BILL013355,CUST0444,2024-02-01,89.99,89.99,Paid,2024-02-10
BILL013356,CUST0444,2024-03-01,84.99,84.99,Paid,2024-03-02
BILL013357,CUST0444,2024-04-01,94.99,94.99,Paid,2024-04-05
BILL013358,CUST0444,2024-05-01,84.99,84.99,Paid,2024-05-09
BILL013359,CUST0444,2024-06-01,89.99,89.99,Paid,2024-06-06
BILL013360,CUST0444,2024-07-01,89.99,89.99,Paid,2024-07-10
BILL013361,CUST0444,2024-08-01,89.99,89.99,Paid,2024-08-11
BILL013362,CUST0444,2024-09-01,84.99,84.99,Paid,2024-09-10
BILL013363,CUST0444,2024-10-01,89.99,89.99,Paid,2024-10-05
BILL013364,CUST0444,2024-11-01,84.99,84.99,Paid,2024-11-08
BILL013365,CUST0444,2024-12-01,84.99,84.99,Paid,2024-12-07
BILL013366,CUST0444,2025-01-01,99.99,99.99,Late,2025-01-29
BILL013367,CUST0444,2025-02-01,84.99,84.99,Paid,2025-02-04
BILL013368,CUST0444,2025-03-01,89.99,89.99,Paid,2025-03-07
BILL013369,CUST0444,2025-04-01,89.99,89.99,Paid,2025-04-11
BILL013370,CUST0444,2025-05-01,99.99,99.99,Late,2025-05-26
BILL013371,CUST0444,2025-06-01,89.99,89.99,Paid,2025-06-07
BILL013372,CUST0444,2025-07-01,89.99,89.99,Paid,2025-07-09
BILL013373,CUST0444,2025-08-01,89.99,89.99,Paid,2025-08-10
BILL013374,CUST0444,2025-09-01,94.99,94.99,Late,2025-09-21
BILL013375,CUST0444,2025-10-01,84.99,84.99,Paid,2025-10-05
BILL013376,CUST0444,2025-11-01,84.99,84.99,Paid,2025-11-02
BILL013377,CUST0444,2025-12-01,89.99,89.99,Paid,2025-12-09
BILL013378,CUST0444,2026-01-01,99.99,99.99,Paid,2026-01-11
BILL013379,CUST0444,2026-02-01,84.99,84.99,Paid,2026-02-03
BILL013380,CUST0444,2026-03-01,89.99,89.99,Paid,2026-03-03
BILL013381,CUST0444,2026-04-01,89.99,89.99,Paid,2026-04-04
BILL013382,CUST0444,2026-05-01,94.99,94.99,Paid,2026-05-08
BILL013383,CUST0444,2026-06-01,99.99,99.99,Paid,2026-06-04
BILL013384,CUST0445,2026-03-01,159.99,159.99,Paid,2026-03-06
BILL013385,CUST0445,2026-04-01,159.99,159.99,Paid,2026-04-09
BILL013386,CUST0445,2026-05-01,159.99,159.99,Paid,2026-05-11
BILL013387,CUST0445,2026-06-01,149.99,149.99,Paid,2026-06-10
BILL013388,CUST0446,2023-07-01,224.98,224.98,Paid,2023-07-03
BILL013389,CUST0446,2023-08-01,224.98,224.98,Paid,2023-08-03
BILL013390,CUST0446,2023-09-01,229.98,229.98,Paid,2023-09-06
BILL013391,CUST0446,2023-10-01,229.98,229.98,Paid,2023-10-09
BILL013392,CUST0446,2023-11-01,224.98,224.98,Late,2023-11-23
BILL013393,CUST0446,2023-12-01,224.98,224.98,Paid,2023-12-06
BILL013394,CUST0446,2024-01-01,234.98,234.98,Late,2024-01-21
BILL013395,CUST0446,2024-02-01,229.98,229.98,Paid,2024-02-02
BILL013396,CUST0446,2024-03-01,224.98,224.98,Paid,2024-03-09
BILL013397,CUST0446,2024-04-01,229.98,229.98,Paid,2024-04-05
BILL013398,CUST0446,2024-05-01,224.98,224.98,Paid,2024-05-11
BILL013399,CUST0446,2024-06-01,229.98,229.98,Paid,2024-06-02
BILL013400,CUST0446,2024-07-01,224.98,224.98,Paid,2024-07-06
BILL013401,CUST0446,2024-08-01,234.98,234.98,Paid,2024-08-07
BILL013402,CUST0446,2024-09-01,224.98,224.98,Paid,2024-09-02
BILL013403,CUST0446,2024-10-01,229.98,229.98,Paid,2024-10-09
BILL013404,CUST0446,2024-11-01,219.98,219.98,Paid,2024-11-07
